"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"25.519","20.97","19.519","19.525","60.657","112.47","137.61","117.63","116.96","118.34","92.839","32.151"
"30.414","23.673","21.405","20.04","62.614","114.47","141.15","117.55","117.09","116.99","92.814","31.976"
"29.089","24.582","23.24","22.355","66.819","114.34","144.81","117.5","116.96","114.66","92.798","32.226"
"24.782","24.777","24.223","26.575","70.624","114.24","144.84","117.42","116.65","114.38","92.797","32.186"
"19.878","23.006","24.287","31.748","73.026","116.1","143.27","117.31","116.42","115.17","92.787","32.315"
"18.862","20.36","22.649","36.66","76.281","119.35","143.02","117.2","116.26","114.19","92.816","33.008"
"18.448","19.486","20.825","40.404","81.441","122.09","141.02","117.07","115.89","111.65","92.885","33.399"
"17.529","18.308","19.587","43.477","90.605","120.51","139.02","116.91","115.3","110.42","92.975","33.744"
"19.227","18.197","18.61","46.844","103.77","112.34","138.82","116.69","114.76","111.93","93.078","33.806"
"19.203","19.24","18.685","51.207","115.96","103.64","139.58","116.45","114.56","114.86","93.16","33.718"
"18.051","18.586","18.908","57.316","125.39","95.957","141.66","116.23","114.72","117.31","93.24","33.919"
"22.381","19.113","18.663","64.307","131.97","89.957","144.83","116.06","115.08","117.82","93.318","33.853"
"26.159","22.667","20.235","72.265","141.13","81.903","145.61","115.96","115.35","116.71","93.376","33.659"
"24.346","24.183","25.111","80.863","148.74","73.942","143.17","115.89","115.51","116.99","93.41","33.381"
"19.882","23.253","31.67","89.17","152.57","68.456","140.24","115.86","115.73","117.88","93.418","33.237"
"18.884","19.87","37.184","96.699","149.19","70.154","140.91","115.85","116.02","119","93.431","33.681"
"21.146","20.462","41.643","102.61","145.75","72.249","141.57","115.89","116.45","119.91","93.487","34.09"
"20.456","20.452","47.444","108.14","153.87","63.123","139.74","115.98","116.79","117.92","93.543","33.899"
"20.95","20.739","53.924","113.93","161.02","53.798","138.84","116.08","116.84","117.65","93.579","33.64"
"19.423","20.676","61.216","119.81","165.97","45.541","139.53","116.18","117.14","121.99","93.563","32.03"
"20.304","20.015","68.466","125.4","167.05","39.751","141.69","116.32","117.9","125.59","93.357","29.029"
"23.491","22.84","75.49","130.38","168.7","33.517","144.36","116.56","118.89","126.71","92.976","28.036"
"21.863","28.012","82.257","135.2","174.09","24.891","145.19","116.88","119.79","125.29","92.661","29.239"
"18.472","31.095","88.794","139.97","174.16","21.065","145.39","117.26","120.32","123.2","92.454","29.707"
"17.32","32.744","95.082","143.8","171.44","20.447","143.59","117.64","120.65","122.82","92.297","29.95"
"18.526","34.682","101.05","147.26","173","14.827","138.45","118.01","120.87","121.68","92.186","30.362"
"19.497","39.15","106.7","150.2","172.28","11.059","136.13","118.35","120.88","119.76","92.121","30.963"
"20.112","44.246","112.02","153.04","175.88","4.9323","133.28","118.65","120.66","117.68","92.13","31.946"
"18.293","51.074","117.04","155.81","176.86","3.4631","129.18","118.87","120.18","115.03","92.202","32.202"
"15.007","54.461","121.78","158.19","169.63","10.231","124.41","118.99","119.44","112.31","92.253","32.019"
"17.523","58.249","126.17","158.84","158.89","16.705","127.16","119","118.48","110.21","92.313","32.302"
"20.189","64.914","130.07","158.85","154.96","15.144","133.04","118.89","117.44","109.16","92.37","32.377"
"24.926","72.785","133.47","157.77","144.33","23.059","138.93","118.67","116.43","108.45","92.445","32.693"
"30.143","80.156","136.29","156.02","140.33","31.469","141.09","118.36","115.42","107.03","92.512","32.283"
"33.025","86.959","138.54","153.88","135.01","44.527","140.21","117.96","114.33","105.3","92.526","31.604"
"37.356","93.195","140.26","151.43","130.41","55.814","137.31","117.47","113.19","104.24","92.497","31.747"
"40.253","98.869","141.47","148.75","128.28","60.152","135.84","116.91","112.11","103.58","92.527","32.665"
"44.666","103.99","142.23","146.44","131.71","54.408","138.36","116.29","111.03","102.27","92.595","32.725"
"52.506","108.57","142.65","144.94","137.97","46.941","140.75","115.61","109.93","101.12","92.651","32.524"
"58.499","112.65","142.9","144.46","144.87","39.146","141.1","114.88","108.83","100.11","92.678","32.144"
"63.417","116.26","143.09","144.72","149.34","32.416","140.9","114.11","107.75","99.222","92.669","31.763"
"72.622","119.47","143.31","145.42","151.47","26.773","140.23","113.3","106.7","98.681","92.635","31.356"
"83.044","122.33","143.6","146.07","149.59","24.211","136.94","112.47","105.73","98.344","92.565","30.982"
"92.662","124.88","143.91","146.41","149.4","20.79","132.13","111.63","104.82","97.651","92.493","30.964"
"104.15","127.16","144.23","146.98","153.84","13.073","130.99","110.77","103.94","97.033","92.416","30.638"
"116.85","129.22","144.6","147.99","157.94","6.4001","127.42","109.92","103.1","96.943","92.325","30.53"
