Link1,Link2,Link3,Link4,Link5,Link6,Link7,Link8,Link9,Link10,Link11,Link12
68,59,56,62,29,8,9,22,19,14,15,45
74,70,55,62,19,5,10,15,16,16,15,45
72,66,65,54,24,16,13,13,11,13,13,47
70,68,59,62,22,13,9,8,11,13,16,47
75,67,58,60,18,5,8,14,17,20,17,46
67,71,64,62,12,9,8,22,10,19,22,46
73,61,59,65,22,9,10,17,5,17,8,43
69,63,61,61,21,6,15,10,9,10,12,36
60,66,53,64,37,7,12,19,16,17,20,42
64,58,59,63,36,8,14,13,14,13,19,47
75,58,58,65,30,9,10,8,17,18,18,46
65,66,49,61,25,10,12,16,13,18,23,47
73,69,50,58,27,11,13,19,12,12,18,42
71,64,58,58,34,8,10,24,20,12,20,36
69,70,56,60,25,9,11,19,14,11,17,42
78,64,57,62,17,10,15,9,17,15,13,44
70,71,57,62,18,16,12,19,13,11,11,44
76,60,62,67,21,12,7,26,8,13,18,41
73,68,58,65,22,10,2,30,12,15,13,42
59,67,56,68,20,10,15,25,13,17,21,40
60,65,60,60,23,9,22,22,13,12,20,39
67,58,52,68,31,9,18,18,13,15,14,43
70,62,56,62,39,0,12,16,14,14,11,49
71,63,49,60,41,18,1,21,12,7,8,41
68,67,51,58,40,23,10,18,9,7,13,40
65,63,60,52,36,13,16,13,9,8,9,43
75,67,60,60,30,8,16,15,13,7,18,43
69,65,52,65,28,7,26,12,12,12,16,46
68,66,55,60,34,8,19,7,12,27,20,47
72,64,65,60,29,14,11,12,11,32,21,48
67,67,54,68,18,17,19,17,5,24,17,46
65,70,49,59,11,24,16,10,5,16,16,45
71,62,60,59,27,24,12,16,15,18,18,40
70,63,59,63,32,9,16,14,28,18,17,43
75,64,54,64,34,7,14,7,27,12,18,45
70,69,57,63,36,12,12,7,16,9,31,41
71,65,55,61,40,17,6,9,10,21,16,38
64,66,60,64,42,14,2,21,21,16,21,44
72,63,56,58,49,8,9,27,20,15,18,43
73,66,61,59,61,4,5,17,12,15,20,44
69,64,56,65,60,6,9,14,15,18,21,44
69,64,55,59,59,0,11,25,20,8,27,45
65,71,57,64,61,9,7,24,15,12,14,43
70,66,60,62,61,12,3,8,10,14,15,39
63,66,57,58,61,9,6,17,8,13,18,42
66,64,54,62,60,11,10,19,5,11,13,42
75,60,60,60,56,4,16,16,13,6,13,43
78,66,55,59,58,10,18,20,14,19,22,45
73,74,53,56,54,7,18,11,10,16,24,43
64,64,64,58,55,9,21,8,9,12,21,41
59,63,62,58,45,18,19,17,12,12,16,41
73,61,65,61,41,24,7,23,21,12,21,41
73,57,55,63,47,12,12,11,18,9,5,41
64,69,54,63,61,10,17,8,15,8,16,45
71,63,53,56,57,12,14,16,12,13,16,47
68,63,58,69,61,4,13,24,9,9,16,48
71,68,50,57,65,12,10,28,10,14,15,47
66,61,62,61,64,20,6,21,7,23,17,38
65,63,55,55,51,25,16,15,13,12,16,40
66,61,57,63,54,19,13,10,10,16,15,43
80,61,57,59,58,7,7,11,6,10,16,39
75,73,57,64,55,10,10,12,19,14,21,44
70,66,60,55,54,11,15,15,11,21,16,47
69,64,64,60,62,10,14,11,10,17,12,43
71,69,61,68,54,6,16,11,12,16,20,45
67,67,58,66,59,11,10,19,8,12,24,46
60,65,61,62,68,10,15,10,15,17,14,42
74,62,63,62,59,13,13,11,15,13,20,44
74,63,61,63,61,28,8,15,9,15,13,45
77,63,59,62,61,29,6,8,8,19,12,43
76,71,53,68,61,27,15,26,10,14,19,47
76,70,60,56,66,26,10,28,13,17,17,44
66,68,63,62,66,25,9,16,11,14,9,44
65,66,61,68,56,20,13,10,14,28,22,44
69,60,65,61,56,24,10,13,13,27,16,47
76,63,59,66,59,33,7,13,10,13,19,47
74,64,57,59,62,40,8,11,4,9,20,45
77,68,50,62,67,51,11,14,20,14,15,47
81,68,56,63,54,45,12,21,27,18,19,46
74,67,61,64,60,32,18,9,24,17,13,45
69,72,62,67,59,26,19,5,11,16,15,43
83,64,64,63,58,38,15,8,19,12,18,43
78,77,59,71,67,37,15,21,23,25,10,49
73,74,62,64,67,42,14,26,15,26,20,49
74,64,63,63,70,64,5,19,12,18,12,32
66,65,62,67,63,67,9,15,6,21,27,45
69,67,61,65,66,70,12,21,9,18,5,45
68,60,60,60,69,68,13,23,16,18,20,42
70,61,55,66,65,68,6,14,17,15,17,45
74,64,49,63,66,67,11,9,13,13,8,46
72,68,59,61,59,68,9,17,12,12,10,47
72,66,50,59,59,66,17,20,23,19,17,42
70,65,62,64,56,65,21,18,24,22,13,44
67,76,57,70,58,65,23,20,19,6,12,42
76,63,58,60,63,62,17,17,7,16,22,41
72,67,59,63,63,67,6,21,15,23,10,42
66,71,55,67,60,71,9,22,12,11,8,42
71,62,64,63,65,65,5,11,6,21,10,39
67,64,58,62,65,69,15,8,13,18,23,39
68,65,51,64,66,70,15,15,18,15,16,46
79,61,55,61,65,61,20,16,13,16,14,41
72,69,56,47,59,63,14,0,9,14,13,47
79,66,61,42,64,67,8,12,22,12,17,45
78,71,69,44,54,80,10,21,24,12,10,42
80,71,66,69,49,71,15,15,15,21,15,43
70,68,66,65,51,68,11,8,10,14,13,44
69,70,63,67,63,68,6,14,11,14,10,40
75,63,70,68,65,74,5,23,5,17,11,42
77,66,58,70,68,73,7,27,16,13,16,43
61,68,54,67,78,72,6,23,20,16,16,44
68,64,59,61,67,75,8,15,14,13,27,42
69,60,60,65,62,75,8,5,11,11,18,36
57,63,53,64,69,72,8,20,11,16,12,39
71,68,52,63,67,76,5,29,7,15,13,37
74,52,58,54,65,72,13,27,17,14,29,33
72,67,58,57,65,62,15,17,15,10,25,42
69,67,47,67,51,76,17,8,16,16,12,34
65,67,59,58,60,61,18,11,19,20,17,41
66,58,60,55,60,67,8,16,6,14,24,49
75,60,55,63,64,75,8,22,10,13,16,56
65,64,51,65,57,71,11,24,7,10,11,47
67,61,56,58,59,66,13,20,20,9,16,45
70,60,61,62,60,69,11,17,29,24,14,40
73,62,59,58,56,68,10,5,17,29,14,39
69,66,54,61,62,65,11,6,7,15,19,44
75,65,56,61,63,63,3,19,5,14,30,42
69,71,63,64,56,65,14,27,12,12,19,40
72,62,64,64,61,71,17,16,25,17,9,38
66,63,61,62,67,63,23,6,19,15,14,42
69,61,57,66,70,66,25,7,8,15,17,40
67,68,59,61,66,77,18,12,17,13,23,42
69,70,58,59,65,74,7,25,16,7,18,38
70,57,64,60,60,76,6,24,11,19,19,41
78,65,58,67,61,73,14,12,19,17,5,39
75,67,58,65,62,72,22,14,17,18,12,33
68,71,59,59,75,74,8,20,14,12,16,39
70,64,62,66,63,78,4,13,16,11,15,41
74,68,61,62,58,72,4,14,31,7,16,43
66,71,57,70,64,73,7,18,31,18,18,43
72,61,67,59,66,71,10,12,24,18,28,41
66,63,57,62,56,73,12,3,13,20,11,32
68,64,58,67,54,75,13,9,6,13,31,35
79,65,57,59,65,69,15,22,7,14,28,37
84,69,58,61,63,79,17,30,25,13,16,37
64,72,59,62,58,73,10,28,27,11,8,40
62,63,66,63,58,65,8,16,22,11,14,43
63,60,62,71,62,70,11,5,11,19,15,50
72,60,55,67,76,67,15,12,12,18,16,50
75,73,54,67,72,76,9,25,10,11,21,45
74,65,58,57,68,71,5,29,9,22,13,41
74,71,60,62,52,77,13,29,3,17,10,43
70,71,58,62,58,71,17,18,15,16,17,42
74,65,68,65,62,70,54,14,24,16,18,36
71,63,63,63,70,72,41,4,28,9,15,34
65,60,61,62,59,77,13,5,25,19,12,37
69,61,61,62,64,72,20,14,14,12,13,39
66,60,58,61,62,73,51,27,10,17,19,40
65,68,55,59,60,68,63,32,4,17,16,35
62,63,59,59,57,77,59,34,11,13,13,36
80,60,60,60,58,78,69,29,21,15,17,38
72,72,62,61,58,68,76,14,12,14,9,37
74,66,61,61,62,67,66,5,10,17,16,43
71,69,62,62,51,67,68,7,10,8,14,44
73,67,61,62,61,65,60,20,18,12,15,38
72,66,65,60,58,68,68,28,15,13,14,38
68,63,60,68,65,68,66,25,12,12,5,41
70,66,60,65,65,75,78,22,8,7,15,40
82,65,61,62,65,67,72,19,7,20,19,42
70,72,58,63,62,68,65,14,17,22,18,43
58,74,56,62,62,64,36,12,17,12,17,43
79,60,73,59,63,66,20,12,8,11,10,38
71,67,63,69,61,65,21,5,7,13,14,42
69,68,62,72,70,69,32,19,23,17,15,43
73,65,63,64,68,75,32,20,30,8,15,41
73,68,52,60,72,67,38,9,22,11,18,40
61,70,58,60,60,76,66,1,11,16,24,43
64,63,63,57,67,69,74,16,19,12,8,38
67,60,61,65,56,65,73,30,11,22,11,40
75,61,56,67,60,62,54,27,9,27,19,45
76,68,54,60,70,60,64,27,15,16,20,41
74,68,58,60,63,71,40,22,14,10,17,44
84,71,60,60,61,71,21,13,11,10,13,41
79,73,62,59,56,71,22,5,17,15,13,39
72,67,66,61,52,68,16,13,15,15,20,39
80,66,64,65,54,69,22,25,8,8,14,46
75,74,63,69,62,70,32,25,16,13,13,39
73,70,60,65,60,69,70,15,17,8,14,41
65,64,61,61,70,72,74,11,8,17,14,45
65,63,60,69,61,73,61,10,11,18,14,43
74,62,64,65,67,69,73,20,10,17,24,40
77,66,57,63,66,69,66,24,8,9,15,43
73,66,63,60,64,79,67,15,9,11,10,41
75,66,59,62,62,69,72,15,21,26,25,43
71,69,60,53,69,73,74,13,24,27,17,44
70,67,63,63,65,77,73,6,9,10,12,46
74,65,61,65,55,73,77,12,10,18,12,41
72,64,56,67,60,70,77,24,22,15,21,41
70,67,63,58,64,68,74,22,26,15,10,37
65,65,61,62,62,71,64,11,12,11,13,37
76,60,61,62,62,74,70,9,14,18,12,35
77,70,61,62,62,68,66,17,24,12,18,34
78,72,58,65,64,73,71,23,18,13,16,35
68,66,64,60,63,69,76,21,14,15,14,37
72,76,62,66,61,75,66,10,14,16,16,40
76,61,68,67,61,73,67,23,12,10,18,32
76,68,53,69,71,74,73,32,11,11,15,42
73,69,60,63,68,75,64,32,16,16,13,42
76,67,67,62,63,71,49,22,12,13,8,41
73,73,61,67,63,81,49,12,12,12,18,37
64,64,63,66,74,73,66,18,6,10,20,37
74,62,63,67,65,78,71,12,6,14,18,40
70,68,60,64,69,69,73,20,10,12,16,38
67,68,60,65,73,73,70,10,20,18,11,36
77,60,65,63,64,82,71,6,24,12,16,40
75,70,57,66,63,75,79,7,16,15,11,45
73,71,54,63,62,74,79,5,11,15,25,41
73,63,63,59,69,79,73,14,9,9,17,41
78,67,60,67,59,71,82,24,9,13,21,40
75,70,60,72,61,75,69,22,13,12,19,40
79,70,58,58,62,78,77,14,13,23,20,42
74,72,71,63,61,77,76,11,8,18,23,35
83,66,65,71,62,72,81,9,10,11,16,33
64,75,70,71,68,71,69,16,5,16,12,34
72,67,67,74,72,72,74,16,18,16,20,40
76,66,63,63,76,77,72,9,22,16,15,41
83,69,55,71,69,77,76,5,14,17,8,43
66,77,62,63,69,74,78,8,8,9,22,49
66,63,69,61,70,80,77,14,16,13,16,45
68,67,58,65,56,78,76,18,21,19,24,46
76,59,60,65,63,69,80,14,19,12,13,45
74,69,58,61,69,69,68,10,11,20,20,42
65,78,61,63,62,76,64,21,3,14,17,40
67,66,70,66,59,74,77,27,13,20,14,40
67,62,64,66,60,74,77,18,14,17,12,42
73,62,60,72,72,71,71,6,19,10,15,38
70,65,59,59,74,77,74,10,14,18,21,36
73,73,60,54,73,73,77,14,8,17,16,38
69,65,67,63,53,76,78,19,18,14,12,38
79,69,62,69,54,76,77,19,18,12,14,39
81,70,62,63,58,68,77,16,11,7,9,41
81,78,62,61,70,70,70,14,10,22,10,43
76,74,72,65,57,77,72,13,15,13,24,46
78,68,66,72,65,74,80,14,14,16,17,48
70,68,68,73,72,75,72,8,1,22,13,42
73,64,64,67,74,81,72,18,13,12,16,42
70,66,59,67,73,80,79,16,19,20,14,44
73,68,58,66,67,84,76,10,11,15,17,44
72,71,63,59,67,82,87,3,12,12,11,40
77,71,59,64,68,83,80,8,17,12,14,36
80,73,65,65,61,79,81,20,12,21,27,42
71,65,61,67,66,70,83,22,14,12,17,45
63,67,61,65,64,69,67,19,15,16,16,43
77,59,64,66,61,78,74,15,5,26,28,44
70,64,63,70,65,75,76,17,11,22,14,41
75,68,55,60,74,73,65,18,11,18,15,44
77,66,58,65,63,81,75,16,5,16,16,44
67,71,63,57,59,71,85,8,20,23,14,40
69,73,62,65,62,71,65,7,29,21,13,47
75,69,66,65,60,68,77,14,28,17,8,42
65,62,63,73,65,72,65,9,16,15,15,43
84,68,55,68,69,73,75,16,12,13,14,42
78,65,59,72,68,72,73,27,14,20,13,46
77,73,57,62,71,68,81,26,22,21,16,45
76,72,65,61,66,77,67,28,21,8,17,40
73,71,65,66,58,78,76,22,13,13,15,44
64,69,61,70,59,67,78,19,15,22,21,42
88,67,62,68,70,69,67,22,21,15,18,47
68,74,65,67,67,75,69,14,14,25,12,44
69,66,61,68,66,72,68,9,5,22,10,45
71,71,59,67,69,75,76,13,4,13,24,48
73,68,61,62,71,71,74,22,23,16,16,46
77,72,59,67,71,81,70,18,28,17,13,47
77,68,62,65,61,69,79,8,21,20,14,45
70,74,57,60,64,79,65,7,9,17,12,44
71,70,69,63,62,71,80,18,16,11,24,46
76,66,66,67,65,70,75,20,18,12,11,44
80,72,65,69,68,74,73,20,9,21,13,36
73,73,59,67,73,89,78,18,13,11,14,43
70,71,69,62,68,80,85,15,12,15,18,44
74,69,67,68,69,77,87,20,8,12,17,44
60,66,60,69,62,77,83,6,13,11,17,40
62,73,58,62,68,78,82,17,25,14,16,48
69,47,67,65,61,74,80,16,24,14,17,41
70,61,58,68,61,76,80,8,16,16,16,40
70,66,51,68,69,71,72,11,7,16,15,43
73,70,57,58,63,75,78,25,12,14,27,42
79,71,60,51,65,73,86,26,16,18,19,42
75,70,64,56,58,72,71,23,14,25,18,40
75,66,62,64,51,73,74,9,13,17,13,39
74,72,66,66,49,69,76,20,14,9,17,44
84,67,64,71,57,75,71,31,11,6,18,46
63,72,64,65,64,67,83,35,20,15,13,43
60,68,64,71,64,68,79,35,26,22,22,33
63,56,66,69,70,74,69,29,14,17,14,40
71,61,61,69,73,79,80,13,7,21,11,43
74,70,52,72,77,76,80,24,14,11,14,39
75,71,60,56,78,76,72,30,14,14,20,39
76,67,65,59,63,76,79,22,17,12,11,39
68,66,66,66,55,68,70,7,15,12,13,39
66,68,70,68,61,61,71,15,14,16,21,43
66,65,65,67,67,65,67,52,14,13,14,45
60,64,57,64,66,72,68,49,10,14,20,44
63,59,59,63,66,70,70,52,8,11,14,44
71,58,59,63,64,68,80,54,9,17,14,39
81,64,55,64,59,63,74,56,21,15,12,47
76,75,57,61,64,73,71,51,15,10,14,47
82,70,71,56,61,73,68,54,6,20,17,43
74,74,71,78,60,61,78,55,12,16,15,48
73,68,68,73,61,59,69,50,19,14,14,44
78,74,65,70,73,61,62,48,10,15,9,40
66,71,64,67,73,86,63,55,12,16,21,48
68,60,60,71,72,75,86,53,25,9,13,38
81,64,61,66,65,73,77,49,24,14,13,39
76,67,60,67,65,71,72,45,20,9,18,43
77,71,66,63,77,77,69,58,16,14,17,43
75,71,68,66,62,70,79,60,11,16,10,41
75,70,68,67,59,71,67,53,11,16,19,46
77,69,63,75,70,72,80,49,9,18,23,47
76,69,63,64,70,76,72,49,15,12,28,44
70,70,62,65,68,77,76,59,15,12,16,40
70,65,68,64,62,78,83,59,13,12,14,39
71,64,59,64,68,66,73,59,17,8,12,41
72,65,61,62,66,74,78,53,26,15,17,38
72,64,61,64,65,75,62,52,23,18,24,40
67,61,61,66,63,73,82,56,14,19,18,40
75,65,59,63,61,72,75,62,17,13,22,39
71,67,64,61,67,69,77,54,12,17,11,38
62,70,59,63,65,73,77,57,17,19,12,43
66,57,64,64,67,68,74,56,39,17,9,40
72,57,57,70,73,68,71,53,34,20,11,45
77,66,54,67,65,76,75,50,36,17,11,43
72,70,63,60,69,85,88,51,31,9,15,43
64,66,59,58,62,71,84,54,30,13,17,40
66,59,60,66,56,75,59,57,35,15,20,45
82,55,54,66,60,71,81,56,34,15,22,42
69,66,54,62,61,69,85,58,37,11,17,46
75,63,55,58,65,78,69,55,49,12,15,43
67,66,60,58,59,69,80,56,58,17,27,40
71,60,63,65,52,67,72,59,60,14,15,43
59,57,55,61,58,63,70,49,49,11,20,41
81,66,55,66,71,65,69,58,51,15,16,43
84,66,59,62,67,76,67,55,51,19,15,40
77,75,61,63,58,69,72,55,64,14,15,39
71,70,68,60,60,75,79,52,65,8,13,41
70,65,73,66,68,70,79,48,60,17,15,39
69,75,61,75,65,79,77,54,57,26,8,45
64,62,66,66,76,74,80,59,58,30,9,45
70,65,63,68,68,86,75,59,62,25,17,44
68,72,56,63,60,75,68,60,60,21,19,42
71,61,64,61,68,69,74,54,64,14,15,43
66,69,58,63,62,76,69,55,67,15,9,42
69,59,58,70,61,67,74,58,67,26,13,44
71,62,59,53,67,72,72,59,70,19,23,46
67,65,55,66,64,74,84,56,67,18,16,41
66,66,61,63,64,76,82,57,69,12,16,40
72,58,68,64,66,63,80,57,66,15,22,40
66,67,58,68,60,70,71,59,64,17,15,43
73,59,60,64,66,71,72,61,68,15,11,45
73,63,59,55,68,76,73,51,74,9,12,42
68,68,58,66,58,78,82,47,66,19,11,40
71,63,63,60,66,73,71,47,58,21,18,39
78,67,60,64,66,71,77,46,58,29,21,44
72,68,59,65,66,75,72,48,54,23,20,42
75,63,65,64,67,69,82,55,55,17,16,41
69,68,62,68,62,72,72,51,65,17,21,39
69,67,60,66,65,66,72,55,67,11,16,42
63,65,61,66,70,68,65,50,66,15,24,40
62,60,60,66,65,77,61,55,68,10,12,42
80,58,57,67,63,72,85,54,60,16,16,44
72,70,56,62,64,72,78,57,53,21,15,44
76,67,63,62,67,67,79,52,65,11,18,41
72,70,62,65,59,74,78,54,67,18,19,40
67,70,68,65,66,67,64,51,63,15,19,37
72,63,65,64,68,63,69,50,64,17,11,38
72,68,60,69,68,80,65,54,58,12,14,38
70,62,61,56,77,69,77,53,57,13,13,37
80,63,57,63,68,69,81,51,63,12,22,35
63,72,57,62,63,69,72,52,57,17,5,39
69,60,63,61,66,71,72,57,62,17,10,40
70,64,57,62,59,72,67,69,64,15,22,39
73,65,54,65,67,67,82,54,70,15,19,45
88,66,59,55,58,79,69,57,66,15,23,41
75,74,57,64,59,69,74,47,65,9,19,41
76,66,75,64,56,69,74,50,65,13,26,43
70,66,61,62,51,67,74,49,56,10,11,46
69,69,67,64,63,76,70,58,58,13,20,44
68,65,60,65,74,66,78,57,65,13,16,45
67,60,62,63,62,80,63,51,68,19,14,44
76,61,54,65,68,74,84,51,66,17,22,45
68,72,58,63,67,76,76,53,62,16,23,44
74,62,66,57,67,68,77,58,59,15,12,47
70,65,55,65,59,68,74,56,67,10,21,44
66,69,60,61,63,74,68,54,68,17,10,38
68,63,67,60,64,66,72,52,66,14,11,45
73,60,61,69,61,77,74,50,63,19,21,44
71,61,57,65,76,67,84,52,60,14,16,47
75,70,58,55,72,76,70,59,56,14,14,49
77,67,61,57,58,79,78,58,62,18,16,44
81,72,62,64,60,72,82,52,69,20,20,45
69,70,70,62,51,73,76,45,67,22,10,46
76,69,61,63,65,67,72,52,57,16,19,44
71,70,66,70,68,70,69,58,61,17,35,44
79,67,65,67,73,75,76,45,67,18,18,45
71,62,66,71,76,73,76,47,66,16,19,48
62,65,60,65,82,79,76,51,55,30,10,42
72,61,62,63,72,89,75,49,57,32,18,43
72,64,58,61,62,74,87,54,60,26,16,43
70,64,57,64,61,67,81,59,66,19,15,47
75,68,60,61,66,80,68,63,71,14,15,41
72,74,64,61,70,67,70,54,75,25,14,40
71,65,67,63,62,70,75,54,69,34,7,42
70,70,61,65,67,66,68,53,61,38,19,40
73,64,64,64,64,69,65,61,61,37,17,38
70,65,60,61,71,72,70,55,65,39,13,40
68,63,59,63,65,72,68,52,68,41,24,36
81,64,59,58,68,68,68,48,68,42,19,40
69,71,69,63,59,72,72,51,62,53,17,39
63,68,65,62,64,68,75,59,59,49,13,44
67,57,62,65,64,67,73,58,70,47,14,46
81,62,55,60,72,72,62,53,72,46,17,43
84,71,52,63,66,70,74,53,61,52,13,46
71,75,59,55,63,73,77,51,61,64,15,42
81,67,67,57,59,78,79,53,64,58,17,46
67,70,65,71,52,67,79,60,61,58,17,46
73,63,66,69,61,65,64,56,62,61,18,45
74,64,59,61,74,55,59,54,66,60,17,44
74,67,60,69,58,74,64,51,65,60,19,43
72,68,63,61,65,69,71,53,64,63,29,40
71,70,67,66,62,69,73,47,69,62,22,39
74,56,70,67,68,68,69,50,59,73,16,41
75,66,56,72,67,74,72,50,58,68,12,39
71,69,64,65,73,72,75,51,61,61,15,41
72,64,65,61,66,79,73,60,60,57,17,45
74,65,69,65,63,79,74,59,68,56,19,44
71,64,56,67,66,70,85,55,65,59,11,52
69,64,69,62,65,70,80,50,65,64,17,41
70,63,59,61,71,72,75,57,61,62,15,40
69,65,59,63,59,78,75,56,65,59,17,40
70,66,60,57,62,72,77,57,68,67,14,38
66,65,63,60,60,75,73,58,69,61,11,37
69,62,59,61,67,76,64,56,68,63,12,41
72,63,58,59,58,76,78,56,66,65,15,44
63,68,60,66,60,70,75,57,68,69,11,41
79,63,58,60,66,66,76,51,67,62,18,45
80,67,65,63,64,72,68,56,69,57,12,46
66,71,61,65,66,67,71,53,64,57,11,43
72,71,67,61,71,64,69,53,66,69,9,47
65,67,64,69,66,78,71,52,62,70,21,44
65,59,65,67,75,79,70,52,59,68,18,42
69,59,58,66,68,80,84,49,61,64,24,36
66,64,58,62,69,77,79,56,59,72,23,40
68,62,58,64,74,75,80,60,61,62,16,43
63,58,58,60,54,75,77,63,66,60,18,39
58,62,58,60,59,71,76,59,72,59,24,46
64,67,55,64,58,70,75,52,74,59,26,42
78,57,58,60,64,67,74,60,66,74,18,44
75,68,55,64,65,78,70,56,67,74,14,45
67,71,59,64,65,75,74,52,68,72,16,45
71,63,69,58,63,75,83,52,64,71,11,50
73,62,57,71,64,72,76,54,63,71,10,45
75,64,56,57,60,67,78,62,61,71,21,46
72,66,60,63,61,63,74,61,65,69,17,38
64,66,64,62,65,71,75,55,76,73,30,42
64,63,61,61,63,68,67,56,69,83,14,44
71,61,64,66,68,77,71,57,63,77,23,42
77,61,55,61,65,68,79,56,66,70,23,42
68,68,60,65,65,73,72,42,64,74,15,45
73,64,65,54,68,69,75,52,68,73,18,47
58,60,60,59,60,73,76,51,62,73,17,45
60,60,51,65,60,69,71,51,62,69,19,46
61,56,63,67,70,60,74,53,59,65,32,43
65,57,52,59,66,71,67,54,60,66,17,42
67,60,56,54,62,70,73,51,66,61,25,49
69,60,53,51,61,73,83,53,63,62,43,46
70,64,57,53,54,70,74,52,61,73,37,42
69,66,58,57,55,64,75,51,57,67,35,48
72,67,64,62,53,60,67,56,58,68,37,41
70,66,61,66,56,60,68,57,65,60,31,46
67,66,61,63,65,63,69,53,67,72,30,46
83,63,57,60,69,71,56,49,64,75,20,45
66,74,61,60,61,76,71,51,66,76,12,45
75,60,68,59,65,65,75,54,62,72,16,48
71,68,61,69,64,64,74,48,64,65,21,48
73,68,60,70,62,70,72,47,64,69,34,45
76,65,65,61,73,74,67,51,53,77,31,42
72,69,61,68,68,68,76,53,54,69,44,42
69,75,64,62,66,71,64,51,59,63,41,38
70,63,72,65,63,69,76,52,66,63,21,39
68,67,61,70,56,69,75,56,62,61,4,44
67,65,58,67,69,60,83,52,68,64,13,43
66,60,54,61,68,73,71,48,60,68,17,48
76,67,57,66,68,69,68,50,60,69,17,46
81,68,60,62,64,74,71,54,60,69,10,46
69,72,61,55,62,75,70,53,65,62,26,43
78,63,63,61,65,71,76,52,68,64,12,46
67,69,60,60,60,69,79,56,62,70,12,43
65,64,63,60,62,67,74,54,63,65,17,42
74,63,62,64,64,73,68,56,67,54,17,42
76,61,56,61,65,68,73,61,63,58,15,40
67,71,56,62,72,72,73,51,76,62,20,37
67,65,61,58,65,73,72,50,62,64,21,43
78,63,59,61,60,74,72,51,60,69,29,46
70,69,59,69,56,72,67,50,61,68,16,45
69,66,64,59,68,66,77,52,59,68,22,47
78,64,61,64,62,66,71,56,56,62,18,42
72,76,61,68,60,68,69,50,62,58,13,40
65,70,70,56,74,62,76,57,67,52,14,42
71,62,69,70,62,77,73,50,64,62,19,43
75,65,57,72,67,71,84,52,62,61,26,43
76,67,59,62,79,70,77,54,58,61,18,47
76,67,58,60,69,81,70,60,65,59,13,35
73,67,61,62,63,77,85,53,62,48,11,44
64,69,62,62,60,68,80,54,64,45,15,43
71,63,65,63,65,62,73,57,63,33,17,45
68,62,62,67,69,68,72,61,61,42,15,39
69,67,55,66,72,74,74,57,72,42,14,40
70,60,59,62,67,80,77,60,68,41,21,40
65,62,62,62,63,72,79,52,67,48,19,38
59,64,60,62,66,68,79,54,59,54,16,44
66,53,59,61,65,72,77,50,59,63,18,43
67,62,54,60,67,65,69,52,60,51,20,46
66,62,55,64,64,65,71,50,60,45,15,41
67,64,55,56,68,63,71,50,65,46,22,41
67,65,47,57,59,73,66,46,59,38,19,48
67,63,60,58,53,74,68,44,54,33,11,42
64,63,57,64,54,59,75,47,57,47,16,45
64,63,58,60,60,70,63,50,55,39,12,40
66,58,60,59,65,71,71,49,57,27,14,41
69,59,54,58,64,76,78,51,57,24,10,39
71,61,52,60,57,70,77,46,57,25,8,43
71,68,58,55,59,67,71,50,59,20,13,46
66,67,60,58,57,66,70,50,55,16,14,43
69,62,60,58,56,69,70,52,55,12,16,45
69,65,60,61,61,62,76,48,60,13,21,44
71,71,60,65,61,69,65,47,55,21,19,41
65,68,65,59,66,69,74,48,61,16,16,38
68,62,60,64,63,71,73,49,58,16,11,42
65,68,58,62,63,72,74,48,53,15,22,41
69,65,58,62,65,69,76,46,56,17,16,42
77,66,60,62,68,71,76,51,58,18,13,44
66,73,60,64,61,72,72,58,54,13,19,41
63,70,61,62,64,67,77,54,52,9,22,46
66,58,70,63,61,68,68,50,61,15,21,40
69,69,55,68,63,67,68,58,54,19,22,38
69,66,56,65,69,74,80,57,47,17,16,46
73,67,62,59,74,68,70,53,37,17,12,45
72,72,62,68,62,77,73,56,34,14,13,37
66,68,64,63,58,75,78,53,33,18,16,37
64,68,64,66,61,64,78,50,38,12,17,40
71,60,63,67,70,69,73,50,41,10,20,41
74,59,60,65,74,76,72,55,39,19,22,39
78,70,54,59,69,80,72,52,32,15,18,41
73,75,61,58,64,76,83,51,47,9,26,43
59,68,64,60,62,70,81,52,40,9,11,46
58,60,60,70,58,65,71,55,33,16,18,42
76,57,59,63,62,63,72,61,19,21,18,44
77,62,53,64,72,62,69,55,8,13,14,36
75,72,51,56,67,78,68,52,16,19,11,46
69,73,58,54,64,74,82,51,11,18,9,51
64,67,63,57,55,66,77,54,23,11,10,48
58,62,65,66,59,67,72,54,18,15,18,41
61,52,59,66,63,68,72,57,16,12,11,45
71,51,62,60,70,71,71,54,30,17,16,47
65,53,49,60,66,70,71,50,20,14,16,51
66,63,51,59,64,65,77,48,16,14,13,50
78,48,54,51,66,65,71,47,13,8,25,47
78,60,53,59,52,66,66,51,16,17,20,47
71,73,45,61,49,74,63,51,18,20,17,44
78,61,61,56,61,66,73,48,9,17,18,48
72,74,58,56,67,72,82,47,3,15,22,45
63,67,60,57,59,80,65,51,11,16,12,47
67,54,66,60,63,74,85,51,18,21,12,47
73,28,57,69,67,70,73,49,23,17,15,48
62,16,55,66,74,78,73,40,14,20,14,51
77,13,56,64,70,73,82,45,11,16,19,50
73,13,55,62,68,79,72,52,18,13,18,49
64,12,52,58,69,76,80,54,17,17,15,44
65,9,54,59,62,84,75,53,19,12,16,47
65,13,52,61,68,71,77,51,11,18,13,48
70,12,53,61,66,77,71,59,15,17,20,46
75,8,56,60,70,73,79,54,15,12,15,44
