"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12"
"7.7896","8.2171","8.6205","8.8123","8.877","7.0461","7.4517","12.048","13.33","14.303","21.234","25.293"
"9.5235","8.2436","8.2807","8.5736","8.7708","8.0556","7.3656","11.328","12.027","13.26","19.954","26.147"
"12.819","10.11","8.7285","8.4384","8.5745","8.1251","8.1119","11.192","11.748","12.34","16.884","26.117"
"12.503","12.249","10.384","9.0796","8.6205","7.6219","7.7248","12.067","11.24","11.751","15.414","24.798"
"12.208","11.784","11.505","10.373","9.3097","9.0703","8.1182","14.878","12.833","11.805","16.704","24.353"
"12.343","12.689","11.955","11.214","10.288","11.467","9.3114","16.395","14.574","13.021","16.185","24.747"
"9.9707","11.399","12.145","11.844","11.101","13.353","11.549","15.653","15.938","14.541","14.576","23.424"
"11.489","10.796","11.359","11.807","11.624","12.975","12.624","15.7","15.195","15.236","16.19","22.798"
"10.08","11.376","11.234","11.418","11.616","12.138","12.654","16.989","16.406","15.525","18.147","24.284"
"8.9923","9.5031","10.779","11.256","11.445","11.596","12.044","14.221","15.925","16.097","18.524","24.929"
"12.687","10.442","10.045","10.636","11.152","11.632","11.812","14.294","14.474","15.489","18.243","25.304"
"14.539","12.529","10.941","10.445","10.698","11.402","11.594","18.319","15.442","14.942","18.012","25.883"
"17.624","14.536","12.543","11.235","10.722","10.538","11.332","22.097","18.643","16.181","19.965","26.106"
"16.954","17.165","14.767","12.712","11.462","10.916","10.612","22.129","21.22","18.696","22.714","26.217"
"10.855","14.993","15.94","14.594","12.869","13.374","11.648","19.224","21","20.443","26.801","26.403"
"9.1428","11.398","14.159","15.064","14.266","15.397","13.344","17.544","19.112","20.249","33.176","25.666"
"10.672","10.361","11.884","13.727","14.453","15.745","15.074","19.415","18.417","19.161","38.759","25.331"
"13.163","11.197","11.047","12.176","13.478","14.622","15.027","21.256","19.891","19.069","41.884","25.821"
"14.537","13.192","11.756","11.565","12.369","14.417","14.737","21.346","20.726","19.911","44.404","27.113"
"13.208","13.703","12.959","12.083","11.951","13.696","14.339","21.613","21.296","21.476","48.394","27.878"
"13.451","13.202","13.275","12.807","12.274","12.56","13.615","21.95","21.494","24.537","53.367","28.16"
"14.052","13.792","13.382","13.115","12.732","13.343","12.852","21.568","21.904","28.193","57.77","28.806"
"11.925","13.409","13.632","13.393","13.065","14.468","13.829","20.203","21.153","33.324","61.727","29.796"
"9.9278","11.717","13.006","13.425","13.323","13.849","13.925","20.312","20.51","37.899","65.255","29.85"
"10.308","10.468","11.705","12.767","13.231","14.473","14.055","19.86","20.372","41.044","68.364","30.015"
"12.772","11.038","10.957","11.777","12.623","15.041","14.509","19.69","19.8","43.264","71.134","30.614"
"13.553","12.72","11.542","11.341","11.883","14.103","14.763","19.983","19.975","44.991","73.621","31.296"
"13.036","12.923","12.435","11.78","11.627","12.488","13.722","19.779","19.789","49.551","75.864","31.534"
"12.21","13.016","12.815","12.334","11.903","11.473","12.681","20.435","20.006","54.834","77.83","31.566"
"12.158","12.047","12.639","12.653","12.306","10.578","11.518","18.365","20.012","58.565","79.602","32.042"
"16.273","13.283","12.456","12.52","12.505","10.787","10.932","14.967","17.683","61.114","81.162","32.047"
"16.123","15.876","13.882","12.816","12.544","12.411","11.16","15.873","15.854","62.288","82.577","32.766"
"12.485","14.626","14.985","13.977","13.059","14.776","12.783","18.26","16.767","63.5","83.852","32.697"
"12.403","13.086","14.21","14.461","13.878","14.143","14.225","19.75","18.111","64.479","84.96","32.421"
"12.209","12.726","13.341","14.005","14.152","11.783","13.308","19.991","19.531","67.54","85.921","32.48"
"10.432","8.8914","5.5666","4.1035","7.0335","5.2966","4.3635","4.6801","5.7085","7.162","12.414","11.25"
"6.946","8.1383","7.8059","5.9654","5.5922","5.4723","5.5324","5.7373","5.299","5.9684","10.815","15.599"
"8.8634","7.9975","7.8494","7.2396","6.3172","4.2679","4.8182","7.6097","6.1066","5.7052","8.607","14.98"
"8.2121","8.6626","8.214","7.733","7.1011","6.1057","4.9533","9.2112","7.717","6.4671","7.6749","12.919"
"5.0778","7.4064","8.2444","8.1372","7.6668","8.152","6.4071","9.0495","8.8195","7.7178","8.9301","12.392"
"3.6057","5.1271","6.9454","7.8767","7.9624","9.5202","8.0498","9.5421","8.8703","8.469","10.168","13.844"
"5.1144","4.4495","5.3837","6.7236","7.5793","8.3458","8.9732","10.271","9.8168","9.0218","10.052","14.761"
"5.79","5.3662","5.0317","5.6279","6.625","6.5473","7.7284","8.8918","9.6606","9.5878","10.149","14.967"
"5.2992","5.3596","5.2977","5.3254","5.8216","7.3298","7.1103","9.242","9.0345","9.4007","10.324","15.251"
"5.2298","5.4016","5.3504","5.3219","5.4835","7.0594","7.4015","12.209","9.9941","9.333","9.9392","15.292"
"6.1753","5.3133","5.315","5.3424","5.3837","6.2391","6.7395","12.023","11.987","10.484","10.345","14.998"
"7.2873","6.5255","5.6708","5.3757","5.352","7.039","6.6315","9.6811","10.928","11.28","12.745","16.352"
"6.4097","6.7105","6.3756","5.8204","5.4852","6.8981","7.0166","11.585","10.509","10.781","13.431","18.972"
"6.3874","6.4455","6.5083","6.2624","5.865","6.2221","6.627","12.452","11.844","11.011","11.952","19.005"
"6.9553","6.5642","6.4759","6.4109","6.191","6.0167","6.3456","11.802","11.86","11.636","12.874","18.323"
